time,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ
1620022030,-2.171875,7.2792968,2.3535156,-280.8227539,-102.9663086,128.8452148,-0.1751953,0.0063477,0.0603027
1620022030,-2.1113281,7.3359375,2.2246093,-353.515625,-56.2133789,140.8691406,-0.1751953,0.0063477,0.0603027
1620022030,-2.109375,7.5839844,2,-351.0742187,76.2939453,154.1137695,-0.1751953,0.0063477,0.0603027
1620022030,-2.0292968,7.4316406,2.40625,-269.9584961,259.0942382,243.8354492,-0.1751953,0.0063477,0.0603027
1620022030,-1.6621094,6.7714844,3.1484375,-249.8779297,291.6259765,238.5253906,-0.1751953,0.0063477,0.0603027
1620022030,-1.5136719,6.4765625,3.5683594,-198.3032226,205.4443359,94.6655273,-0.1751953,0.0063477,0.0603027
1620022030,-1.3984375,6.3671875,2.6894531,-295.8984375,110.9008789,83.984375,-0.1751953,0.0063477,0.0603027
1620022030,-1.6035156,7.0957031,2.9472656,-230.7739258,222.290039,-82.2143554,-0.1751953,0.0063477,0.0603027
1620022030,-2.1269531,7.9277344,3.484375,-206.3598632,256.9580078,13.6108398,-0.1751953,0.0063477,0.0603027
1620022030,-2.0097656,7.6914062,3.8457031,-201.7211914,203.3691406,163.9404297,-0.1751953,0.0063477,0.0603027
1620022030,-1.7675781,7.1347656,3.7910156,-201.1108398,104.4921875,197.0214843,-0.1751953,0.0063477,0.0603027
1620022030,-1.5371094,6.8222656,3.5605469,-169.3115234,79.2236328,151.0620117,-0.1751953,0.0063477,0.0603027
1620022030,-1.4277344,6.6796875,3.3789062,-124.8779297,100.036621,82.0922851,-0.1751953,0.0063477,0.0603027
1620022030,-1.5566406,6.8828125,3.5605469,-118.0419921,89.5996094,0.4272461,-0.1751953,0.0063477,0.0603027
1620022030,-1.65625,7.3515625,3.3730468,-191.8334961,37.4755859,0.366211,-0.1751953,0.0063477,0.0603027
1620022030,-1.7207031,7.4023437,3.2089843,-155.4565429,136.352539,69.3969726,-0.1751953,0.0063477,0.0603027
1620022030,-1.7109375,7.0761718,3.4140625,-170.8374023,123.840332,84.2895507,-0.1751953,0.0063477,0.0603027
1620022030,-1.5859375,6.9941406,3.6074219,-159.5458984,63.7207031,46.7529297,-0.1751953,0.0063477,0.0603027
1620022030,-1.671875,6.9960938,3.6855469,-73.7304687,57.8002929,9.0332031,-0.1751953,0.0063477,0.0603027
1620022030,-1.6523437,7.1328125,3.953125,-42.7246094,-16.2353515,-16.052246,-0.1751953,0.0063477,0.0603027
1620022031,-1.7539062,7.5859375,3.765625,-68.4204101,-106.3842773,-18.4326172,-0.1751953,0.0063477,0.0603027
1620022031,-1.9355469,7.9023438,3.4785156,-75.3173828,-88.6230469,102.0507812,-0.1751953,0.0063477,0.0603027
1620022031,-1.7558594,7.3417968,3.3105468,-135.8032226,-71.8994141,238.7695312,-0.1751953,0.0063477,0.0603027
1620022031,-1.375,6.6582031,3.4589844,-96.7407226,-13.5498047,179.5043945,-0.1751953,0.0063477,0.0603027
1620022031,-1.3613281,6.6796875,3.4785156,-74.1577148,34.8510742,43.6401367,-0.1751953,0.0063477,0.0603027
1620022031,-1.5546875,7.0683593,3.7851562,-63.7817383,58.7768554,32.5927734,-0.1751953,0.0063477,0.0603027
1620022031,-1.6308594,7.09375,3.9726562,-89.6606445,3.6010742,87.524414,-0.1751953,0.0063477,0.0603027
1620022031,-1.5664062,7.1269531,3.7714844,-179.4433594,-72.4487304,107.9711914,-0.1751953,0.0063477,0.0603027
1620022031,-1.546875,7.0800781,3.5390625,-189.2089843,-33.4472656,128.2958984,-0.1751953,0.0063477,0.0603027
1620022031,-1.4316406,7.0722656,3.6035156,-182.1289062,29.1137695,126.6479492,-0.1751953,0.0063477,0.0603027
1620022031,-1.4550781,6.9921875,3.9921875,-125.7324219,64.5751953,144.9584961,-0.1751953,0.0063477,0.0603027
1620022031,-1.4785156,7.0332031,4.3652343,-141.6015625,-38.0859375,130.9204102,-0.1751953,0.0063477,0.0603027
1620022031,-1.3359375,7.171875,4.0195312,-133.7890625,-87.4023437,153.137207,-0.1751953,0.0063477,0.0603027
1620022031,-1.1933593,6.8085937,3.671875,-146.9116211,-24.9633789,203.9794922,-0.1751953,0.0063477,0.0603027
1620022031,-0.8417969,6.2890625,3.8164062,-157.5927734,70.8618164,165.4663086,-0.1751953,0.0063477,0.0603027
1620022031,-0.8574219,6.4335937,4.1347656,-216.0644531,99.609375,11.1694336,-0.1751953,0.0063477,0.0603027
1620022031,-1.125,7.0039062,4.2246093,-225.9521484,61.8286133,-32.4707031,-0.1751953,0.0063477,0.0603027
1620022031,-1.2832031,7.3378906,4.1738281,-229.1870117,39.4897461,28.3203125,-0.1751953,0.0063477,0.0603027
1620022031,-1.3378906,7.2695312,3.8730469,-255.1269531,28.9306641,96.1914062,-0.1751953,0.0063477,0.0603027
1620022031,-1.2597656,7.0429687,3.8671875,-297.6074219,37.5976562,123.5351562,-0.1751953,0.0063477,0.0603027
1620022031,-1.4648437,7.4667969,4.75,-211.0595703,3.7231445,156.0668945,-0.1751953,0.0063477,0.0603027
1620022031,-1.1914062,6.9160156,4.5,-258.6669922,-56.3964843,273.3764648,-0.1751953,0.0063477,0.0603027
1620022031,-0.7636719,6.1015625,4.3730468,-265.258789,-35.949707,225.6469726,-0.1751953,0.0063477,0.0603027
1620022031,-0.6171875,6.0957031,4.5917969,-203.4912109,40.4663086,56.8847656,-0.1751953,0.0063477,0.0603027
1620022031,-0.8652344,6.6699219,4.6953125,-162.4755859,77.0263671,-18.9208984,-0.1751953,0.0063477,0.0603027
1620022031,-1.1289062,7.0429687,5.03125,-116.2109375,57.6171875,26.7333984,-0.1751953,0.0063477,0.0603027
1620022031,-1.0078125,7.0019531,4.8808594,-98.2055664,29.2358398,90.2709961,-0.1751953,0.0063477,0.0603027
1620022031,-0.9941407,6.8320312,4.8183594,-160.0341796,-16.4794922,104.0039062,-0.1751953,0.0063477,0.0603027
1620022031,-0.9375001,6.7480469,4.7011719,-212.890625,-23.4375,113.5253906,-0.1751953,0.0063477,0.0603027
1620022031,-0.7207032,6.5234375,4.90625,-221.6796875,-24.230957,96.0083007,-0.1751953,0.0063477,0.0603027
1620022031,-0.7460938,6.6464844,5.0410156,-215.2709961,-42.1142578,36.743164,-0.1751953,0.0063477,0.0603027
1620022031,-0.9863282,6.8515625,5.0332031,-183.1665039,-56.8847656,59.7534179,-0.1751953,0.0063477,0.0603027
1620022031,-0.7753907,6.8066406,4.8964844,-136.6577148,-32.6538086,88.9892578,-0.1751953,0.0063477,0.0603027
1620022032,-0.8300782,6.6914062,4.9179688,-113.3422851,-7.0190429,76.6601562,-0.1751953,0.0063477,0.0603027
1620022032,-0.9687501,6.7890625,4.7324219,-74.5239258,63.7207031,99.4873047,-0.1751953,0.0063477,0.0603027
1620022031,-0.8007813,6.6738281,5.0449218,-118.2861328,43.5791015,119.2626953,-0.1751953,0.0063477,0.0603027
1620022031,-0.7480469,6.6425781,5.3925781,-189.453125,-61.4624023,118.5302734,-0.1751953,0.0063477,0.0603027
1620022031,-0.5605469,6.4296875,5.4277344,-157.8979492,-96.1303711,142.4560547,-0.1751953,0.0063477,0.0603027
1620022031,-0.4394532,6.3164062,5.3320312,-128.540039,-110.2294922,64.6972656,-0.1751953,0.0063477,0.0603027
1620022031,-0.6347657,6.7167969,4.9101562,-128.4790039,-111.6333008,40.1000976,-0.1751953,0.0063477,0.0603027
1620022031,-0.7265625,6.84375,4.8125,-79.8950195,-33.0810546,77.1484375,-0.1751953,0.0063477,0.0603027
1620022031,-0.6699219,6.7382812,4.75,-104.7973633,6.8359375,124.0234375,-0.1751953,0.0063477,0.0603027
1620022031,-0.4960938,6.6152344,5.2851562,-98.0224609,60.546875,123.2299804,-0.1751953,0.0063477,0.0603027
1620022031,-0.4648438,6.3808593,5.8222656,-89.1113281,19.8364258,141.4794922,-0.1751953,0.0063477,0.0603027
1620022031,-0.3378906,6.0351562,5.6230469,-61.340332,-38.2690429,107.7270508,-0.1751953,0.0063477,0.0603027
1620022031,-0.265625,6.03125,5.234375,-52.1850586,-76.965332,29.6020508,-0.1751953,0.0063477,0.0603027
1620022031,-0.3242188,6.4042968,4.9179688,-31.0668945,17.6391601,-15.1977539,-0.1751953,0.0063477,0.0603027
1620022031,-0.3789063,6.4628906,5.1386718,-25.8789062,117.8588867,18.6157226,-0.1751953,0.0063477,0.0603027
1620022031,-0.5390625,6.3125,5.3300781,-111.1450195,78.1860351,45.6542969,-0.1751953,0.0063477,0.0603027
1620022031,-0.3417969,6.1171875,5.0507812,-93.383789,116.9433594,16.1743164,-0.1751953,0.0063477,0.0603027
1620022031,-0.4921875,6.2382812,4.8359375,-91.430664,214.2944336,-46.7529297,-0.1751953,0.0063477,0.0603027
1620022031,-0.5859375,6.4570312,4.9101562,-135.3149414,325.7446289,-25.7568359,-0.1751953,0.0063477,0.0603027
1620022031,-0.6484375,6.3027343,5.7304687,-80.3833007,344.543457,-23.1933593,-0.1751953,0.0063477,0.0603027
1620022031,-0.7929688,6.328125,6.3203125,-124.2065429,113.1591796,-56.3354492,-0.1751953,0.0063477,0.0603027
1620022031,-0.5605469,5.8320312,5.5878906,-153.6254883,-91.0644531,13.671875,-0.1751953,0.0063477,0.0603027
1620022031,-0.5976563,6.2480468,5.5625,-108.215332,-57.6171875,-29.9682617,-0.1751953,0.0063477,0.0603027
1620022031,-0.6308594,6.5,5.8945312,-126.953125,-84.5336914,38.0249023,-0.1751953,0.0063477,0.0603027
1620022031,-0.3984375,6.2128906,5.9394531,-168.8842773,-118.5302734,69.5190429,-0.1751953,0.0063477,0.0603027
1620022032,-0.359375,6.1699218,5.703125,-160.7666015,-105.8349609,41.2597656,-0.1751953,0.0063477,0.0603027
1620022032,-0.3808594,6.1289062,5.4726562,-168.5791015,-47.9125977,62.9882812,-0.1751953,0.0063477,0.0603027
1620022032,-0.4570313,5.9707031,5.5097656,-201.965332,-15.6860351,48.3398437,-0.1751953,0.0063477,0.0603027
1620022032,-0.3359375,5.9941406,5.6601562,-116.821289,58.5327148,-15.3808593,-0.1751953,0.0063477,0.0603027
1620022032,-0.5664063,6.1914062,5.9433594,-130.0048828,15.1977539,-21.2402343,-0.1751953,0.0063477,0.0603027
1620022032,-0.4980469,6.3808593,6.4765625,-154.2358398,-83.5571289,20.0805664,-0.1751953,0.0063477,0.0603027
1620022032,-0.4140625,6.1660156,6.1894531,-141.3574218,-139.8315429,72.6318359,-0.1751953,0.0063477,0.0603027
1620022032,-0.1796875,5.8417969,6.1210937,-126.4648437,-165.2832031,57.8002929,-0.1751953,0.0063477,0.0603027
1620022032,-0.2558594,5.8535156,5.8496094,-100.036621,-142.0288085,0.7934571,-0.1751953,0.0063477,0.0603027
1620022032,-0.3984375,6.0097656,5.4492187,-100.0976562,-105.5297851,-13.2446289,-0.1751953,0.0063477,0.0603027
1620022032,-0.2207031,6.0175781,5.5566406,-37.0483398,61.9506836,16.4794922,-0.1751953,0.0063477,0.0603027
1620022032,-0.2011719,5.7753906,5.96875,-12.2070312,162.4755859,-11.4135742,-0.1751953,0.0063477,0.0603027
1620022032,-0.3300781,6.03125,6.1132812,-38.3300781,130.7983398,-80.3222656,-0.1751953,0.0063477,0.0603027
1620022032,-0.4824219,6.3769531,6.1679687,-33.6303711,90.8813477,-11.5966797,-0.1751953,0.0063477,0.0603027
1620022032,-0.375,5.8964844,6.0996093,-63.293457,41.8701172,77.758789,-0.1751953,0.0063477,0.0603027
1620022032,-0.2128906,5.5351562,6.203125,-99.4873047,-33.203125,3.3569336,-0.1751953,0.0063477,0.0603027
1620022032,-0.3378906,5.9355469,6.0800781,-89.0502929,-57.2509765,-72.8149414,-0.1751953,0.0063477,0.0603027
1620022032,-0.40625,6.1660156,5.8789062,-63.8427734,-4.0893554,-11.71875,-0.1751953,0.0063477,0.0603027
1620022032,-0.2519531,5.9121094,5.9355469,-21.8505859,75.0732421,5.5541992,-0.1751953,0.0063477,0.0603027
1620022032,-0.3066406,5.8808594,6.0859375,-36.6821289,60.180664,-28.6865234,-0.1751953,0.0063477,0.0603027
1620022032,-0.5585938,6.1386718,6.125,-70.8618164,-15.0146484,-15.625,-0.1751953,0.0063477,0.0603027
1620022032,-0.4726563,6.1113281,6.0390625,-61.2792968,-29.9682617,31.5551758,-0.1751953,0.0063477,0.0603027
1620022032,-0.4511719,5.8515625,6.3613281,-80.5053711,-109.008789,58.1665039,-0.1751953,0.0063477,0.0603027
1620022032,-0.2753906,5.8867188,6.4785156,-102.2338867,-215.3320312,31.3720703,-0.1751953,0.0063477,0.0603027
1620022032,-0.3457031,5.9472656,5.828125,-145.2026367,-245.3002929,71.8994141,-0.1751953,0.0063477,0.0603027
1620022032,-0.1386719,5.6640625,5.4238281,-109.1308593,-90.9423828,80.7495117,-0.1751953,0.0063477,0.0603027
1620022032,-0.0546875,5.2792968,5.5664062,-81.2988281,63.1713867,6.8359375,-0.1751953,0.0063477,0.0603027
1620022032,-0.2226563,5.5722656,5.9238281,-46.5698242,163.2690429,-87.8295898,-0.1751953,0.0063477,0.0603027
1620022032,-0.4453125,6.1542968,6.3535156,-46.8139648,145.2636718,-64.3920898,-0.1751953,0.0063477,0.0603027
1620022032,-0.5898438,6.2011718,6.4140625,-97.7783203,32.3486328,44.7998047,-0.1751953,0.0063477,0.0603027
1620022032,-0.1835938,5.4785156,6.15625,-145.5078125,27.1606445,-67.5048828,-0.1751953,0.0063477,0.0603027
1620022032,-0.5449219,5.9570312,6.2441406,-125.3662109,91.3696289,-38.8793945,-0.1751953,0.0063477,0.0603027
1620022032,-0.4648438,6.0566406,6.3515625,-128.2958984,78.9794922,80.9936523,-0.1751953,0.0063477,0.0603027
1620022033,-0.3027344,5.5527344,6.7089844,-201.6601562,-37.4145507,133.1787109,-0.1751953,0.0063477,0.0603027
1620022033,-0.1386719,5.3066406,6.6875,-196.7773437,-122.680664,47.8515625,-0.1751953,0.0063477,0.0603027
1620022033,-0.015625,5.6132812,6.2753906,-156.0058593,-70.8618164,33.3251953,-0.1751953,0.0063477,0.0603027
1620022032,-0.2402344,5.7324219,6.3300781,-186.2182617,-27.2827148,60.9130859,-0.1751953,0.0063477,0.0603027
1620022032,-0.2695313,5.703125,6.3964843,-189.3310547,12.6342773,86.8530273,-0.1751953,0.0063477,0.0603027
1620022032,-0.15625,5.6074219,6.6484375,-198.4252929,-16.1743164,132.3242187,-0.1751953,0.0063477,0.0603027
1620022032,0.1347656,5.3398437,6.3242187,-291.1987304,-63.2324218,159.8510742,-0.1751953,0.0063477,0.0603027
1620022032,0.1582031,5.1230468,5.8789062,-370.1782226,7.3242187,135.8642578,-0.1751953,0.0063477,0.0603027
1620022032,0.1445313,5.0507812,5.6855469,-360.9619141,230.0415039,106.8725586,-0.1751953,0.0063477,0.0603027
1620022032,-0.0117188,5.03125,5.9726562,-386.1694336,371.9482422,69.152832,-0.1751953,0.0063477,0.0603027
1620022032,-0.015625,5.0664062,6.40625,-345.8862305,468.383789,36.1938476,-0.1751953,0.0063477,0.0603027
1620022032,-0.2480469,5.3320312,7.46875,-275.5737304,435.1196289,-24.7802734,-0.1751953,0.0063477,0.0603027
1620022032,-0.5410157,5.7734375,7.7128906,-213.8671875,302.8564453,37.9638672,-0.1751953,0.0063477,0.0603027
1620022032,-0.4316407,5.2441406,7.9199219,-161.9873047,103.4545898,164.1845703,-0.1751953,0.0063477,0.0603027
1620022032,-0.0234375,4.6054687,7.71875,-128.1127929,-44.1284179,110.9619141,-0.1751953,0.0063477,0.0603027
1620022032,-0.0273438,4.5898437,7.3105468,-87.2802734,-76.171875,11.6577148,-0.1751953,0.0063477,0.0603027
1620022032,-0.3339844,5.0761718,6.8496094,-137.4511719,-86.9750977,-7.446289,-0.1751953,0.0063477,0.0603027
1620022032,-0.3085938,5.1933593,6.6953125,-71.6552734,69.4580078,73.3642578,-0.1751953,0.0063477,0.0603027
1620022032,-0.1757813,4.8554688,7.25,-39.0625,127.9296875,85.5102539,-0.1751953,0.0063477,0.0603027
1620022032,-0.1464844,4.7402344,7.7539062,17.8833008,88.1347656,34.9121094,-0.1751953,0.0063477,0.0603027
1620022032,-0.2324219,4.9980469,7.6582031,68.7866211,16.2963867,0.3051758,-0.1751953,0.0063477,0.0603027
1620022032,-0.2304688,5.1953125,7.3125,96.0693359,-2.8076172,50.415039,-0.1751953,0.0063477,0.0603027
1620022032,-0.1015625,4.7421875,7.0214843,145.2026367,58.3496093,112.6708984,-0.1751953,0.0063477,0.0603027
1620022032,0.2265625,4.1210937,7.0214843,243.6523437,145.8740234,41.6870117,-0.1751953,0.0063477,0.0603027
1620022032,0.2226563,4.125,6.9003906,304.4433594,207.8857422,-161.9262695,-0.1751953,0.0063477,0.0603027
1620022032,-0.2265625,4.9648438,6.71875,294.1284179,240.8447266,-242.6147461,-0.1751953,0.0063477,0.0603027
1620022032,-0.5214844,5.484375,6.6113281,335.0219726,327.5146484,-173.3398437,-0.1751953,0.0063477,0.0603027
1620022032,-0.5917969,5.4589844,6.7363281,259.7045898,299.8657227,-77.8198242,-0.1751953,0.0063477,0.0603027
1620022033,-0.375,5.0039062,7.0546875,295.0439453,295.4101562,-79.5898437,-0.1751953,0.0063477,0.0603027
1620022033,-0.4824219,5.1914062,7.1542968,213.5009765,185.0585937,-175.5371094,-0.1751953,0.0063477,0.0603027
1620022033,-0.7910157,5.4082031,6.890625,243.3471679,175.9033203,-125.4272461,-0.1751953,0.0063477,0.0603027
1620022033,-0.9101563,5.5292969,6.7617187,358.8867188,392.7001953,-204.9560547,-0.1751953,0.0063477,0.0603027
1620022033,-1.1679687,5.7578125,7.3007812,398.4375,288.5131836,-234.375,-0.1751953,0.0063477,0.0603027
1620022033,-1.3125,5.9160156,7.0917968,472.5952148,123.1689453,-171.3256836,-0.1751953,0.0063477,0.0603027
1620022033,-1.2460937,5.78125,6.9160156,500,-65.4296875,-157.2265625,-0.1751953,0.0063477,0.0603027
1620022033,-1.1503906,5.5,6.2109375,565.0024414,-137.9394531,-174.6826172,-0.1751953,0.0063477,0.0603027
1620022033,-0.9199219,5.4140625,5.7519531,630.9814453,-143.2495117,-285.8276367,-0.1751953,0.0063477,0.0603027
1620022033,-1.265625,6.1074218,5.0664062,520.4467773,-128.9672852,-346.5576172,-0.1751953,0.0063477,0.0603027
1620022033,-1.5136719,6.4746094,4.6757812,518.5546875,42.1752929,-276.6113281,-0.1751953,0.0063477,0.0603027
1620022033,-1.2675781,6.2402343,4.7597656,485.2294922,158.4472656,-220.336914,-0.1751953,0.0063477,0.0603027
1620022033,-1.2773437,5.9746094,5.1464843,485.9008789,217.7734375,-287.8417969,-0.1751953,0.0063477,0.0603027
1620022033,-1.4589844,5.9453125,5.3515625,479.2480468,166.1376953,-313.8427734,-0.1751953,0.0063477,0.0603027
1620022033,-1.3789062,6.0507812,5.2285156,425.415039,48.5839844,-358.0322265,-0.1751953,0.0063477,0.0603027
1620022033,-1.4785156,6.2519531,4.8535156,381.2866211,-22.3999023,-424.621582,-0.1751953,0.0063477,0.0603027
1620022033,-1.7402344,6.453125,4.609375,346.9848633,-15.6860351,-429.6264648,-0.1751953,0.0063477,0.0603027
1620022033,-1.6269531,6.453125,4.5,330.1391601,18.6767578,-422.4243164,-0.1751953,0.0063477,0.0603027
1620022033,-1.2558593,6.4121093,4.3984375,90.8203125,-38.7573242,-530.8837891,-0.1751953,0.0063477,0.0603027
1620022033,-0.9042969,5.1308593,3.4941406,308.5327148,295.6542969,-600.7690429,-0.1751953,0.0063477,0.0603027
1620022033,-2.1542968,5.9785156,5.09375,105.5297851,169.6166992,-859.9853516,-0.1751953,0.0063477,0.0603027
1620022033,-2.6464844,6.3769531,5.4941406,371.8261719,132.5683594,-746.1547851,-0.1751953,0.0063477,0.0603027
1620022033,-2.9082031,6.1015625,5.9492188,389.465332,-192.9321289,-683.4106445,-0.1751953,0.0063477,0.0603027
1620022033,-2.7890625,5.7265625,5.90625,466.1254882,-465.2099609,-722.7172851,-0.1751953,0.0063477,0.0603027
1620022033,-2.953125,5.8066406,5.1464843,571.5942383,-563.8427734,-785.8276367,-0.1751953,0.0063477,0.0603027
1620022033,-3.421875,6.0800781,4.7949219,623.7182617,-600.0976562,-804.8095703,-0.1751953,0.0063477,0.0603027
1620022033,-3.7539062,6.609375,4.109375,551.5136719,-615.2954101,-677.6123047,-0.1751953,0.0063477,0.0603027
1620022033,-3.3339843,6.1035156,2.5878906,444.7631836,-441.5893554,-455.9326172,-0.1751953,0.0063477,0.0603027
1620022033,-2.6796875,5.1308593,1.8964844,226.6235351,-123.7792969,-505.7373047,-0.1751953,0.0063477,0.0603027
1620022033,-2.8398438,4.9941406,2.609375,271.6674804,356.8725586,-765.8081054,-0.1751953,0.0063477,0.0603027
1620022033,-3.484375,5.8339844,4.34375,329.8950195,514.6484375,-858.9477539,-0.1751953,0.0063477,0.0603027
1620022033,-4.0878906,6.1445312,5.4902344,368.5302734,317.3217773,-775.3295898,-0.1751953,0.0063477,0.0603027
1620022033,-4.3671875,6.1972656,5.8261719,348.2666015,-133.8500977,-659.6069336,-0.1751953,0.0063477,0.0603027
1620022034,-4.5332031,6.0039062,5.2128906,433.7768554,-492.980957,-591.9189453,-0.1751953,0.0063477,0.0603027
1620022034,-4.4082031,5.6621094,3.9492188,428.5888672,-695.6787109,-526.0009765,-0.1751953,0.0063477,0.0603027
1620022034,-4.3242187,5.3476562,2.78125,386.0473632,-638.2446289,-516.5405273,-0.1751953,0.0063477,0.0603027
1620022033,-4.0488281,6.328125,1.4648437,698.4252929,-110.9008789,-667.6635742,-0.1751953,0.0063477,0.0603027
1620022033,-5.8945312,7.3085937,4.4648437,185.6689453,-138.1225586,-237.8540039,-0.1751953,0.0063477,0.0603027
1620022033,-5.3496093,6.3183593,4.2109375,116.3940429,-285.2172851,241.3330078,-0.1751953,0.0063477,0.0603027
1620022033,-4.4335937,4.4863281,3.6484375,144.6533203,-292.3583984,196.7163086,-0.1751953,0.0063477,0.0603027
1620022033,-4.2851562,4.5839844,3.2382812,228.515625,-221.4355469,-26.0009765,-0.1751953,0.0063477,0.0603027
1620022033,-4.4160156,5.1425781,3.2050781,180.2978515,-167.2363281,-78.8574219,-0.1751953,0.0063477,0.0603027
1620022033,-4.6269531,5.6933594,3.3164062,190.7348633,-65.3076172,-23.6816406,-0.1751953,0.0063477,0.0603027
1620022033,-4.6152344,5.5800781,3.4238281,130.3100586,-61.4624023,62.8662109,-0.1751953,0.0063477,0.0603027
1620022033,-4.3652343,5.3730468,3.3710937,99.9145508,-34.9731445,100.6469726,-0.1751953,0.0063477,0.0603027
1620022033,-4.1347656,5.1660156,3.3164062,48.2177734,-32.836914,95.703125,-0.1751953,0.0063477,0.0603027
1620022033,-4.0136718,4.7089844,3.4355469,-10.559082,-32.1655273,32.836914,-0.1751953,0.0063477,0.0603027
1620022033,-3.8242187,4.8417969,3.4335937,-53.894043,-11.4135742,-86.6699219,-0.1751953,0.0063477,0.0603027
1620022033,-3.96875,5.1074218,3.4570312,-63.9038086,20.1416015,-188.2324218,-0.1751953,0.0063477,0.0603027
1620022033,-4.453125,5.3378906,3.6230469,-43.8842773,3.2958984,-255.3100586,-0.1751953,0.0063477,0.0603027
1620022033,-4.9726562,6.0664062,3.7675781,6.8969727,-54.321289,-233.215332,-0.1751953,0.0063477,0.0603027
1620022033,-5.2089843,6.3710937,3.65625,-52.2460937,-152.7099609,-1.7089844,-0.1751953,0.0063477,0.0603027
1620022033,-4.7050781,5.4726562,3.6015625,-134.5214844,-195.3125,210.8154297,-0.1751953,0.0063477,0.0603027
1620022033,-3.8984375,4.8007812,3.4433594,-182.1289062,-150.024414,119.3237304,-0.1751953,0.0063477,0.0603027
1620022033,-3.7910156,4.7246094,3.3183593,-172.3632812,-122.3144531,-95.336914,-0.1751953,0.0063477,0.0603027
1620022033,-3.9589844,6.4511719,3.0839843,-10.8032226,-28.6865234,-240.4785156,-0.1751953,0.0063477,0.0603027
1620022033,-4.6035156,6.7734375,3.2734375,-348.2666015,-141.9067383,-74.5849609,-0.1751953,0.0063477,0.0603027
1620022033,-4.6621094,6.125,3.1914062,-276.5502929,44.7387695,163.9404297,-0.1751953,0.0063477,0.0603027
1620022034,-4.2636718,5.2773437,3.4433594,-419.7998047,110.7788086,269.9584961,-0.1751953,0.0063477,0.0603027
1620022034,-3.9863281,4.3496093,3.625,-442.5659179,267.8222656,193.7866211,-0.1751953,0.0063477,0.0603027
1620022034,-3.9257812,4.15625,4.0449218,-496.7651367,360.8398438,40.5273437,-0.1751953,0.0063477,0.0603027
1620022034,-3.8847656,4.4511719,4.2734375,-466.4916992,408.3251953,-120.6665039,-0.1751953,0.0063477,0.0603027
1620022034,-4.4453125,5.3203125,4.7578125,-398.8647461,377.746582,-205.6884765,-0.1751953,0.0063477,0.0603027
1620022034,-4.8144531,5.9804688,4.8925781,-332.03125,252.6245117,-87.0971679,-0.1751953,0.0063477,0.0603027
1620022034,-5.0839843,5.6914062,5.0058593,-301.0864257,44.6166992,98.5717773,-0.1751953,0.0063477,0.0603027
1620022034,-4.6582031,5.1679687,4.7363281,-229.5532226,-104.3701172,176.0253906,-0.1751953,0.0063477,0.0603027
1620022034,-4.1367187,4.84375,4.4882812,-160.8886719,-127.9907227,126.5258789,-0.1751953,0.0063477,0.0603027
1620022034,-4.2988281,4.8261719,4.4707031,-100.4638672,-104.2480468,63.9038086,-0.1751953,0.0063477,0.0603027
1620022034,-4.2890625,5.0761718,4.3535156,-105.0415039,-137.5732422,33.3862304,-0.1751953,0.0063477,0.0603027
1620022034,-3.9082031,5.4570312,4.1582031,-112.6098633,-173.7060547,39.855957,-0.1751953,0.0063477,0.0603027
1620022034,-3.6894531,4.9101562,3.9570312,-275.8789062,-161.6821289,44.3115234,-0.1751953,0.0063477,0.0603027
1620022034,-4.5507812,4.8964844,4.4824219,-381.5917969,209.3505859,-289.0014648,-0.1751953,0.0063477,0.0603027
1620022034,-4.8339844,5.09375,4.8964844,-370.3613281,200.5004883,-230.102539,-0.1751953,0.0063477,0.0603027
1620022034,-4.9316406,4.9296875,4.9785156,-350.6469726,98.6328125,-124.0234375,-0.1751953,0.0063477,0.0603027
1620022034,-4.7460937,4.5800781,4.9472656,-299.4995117,-2.0141601,-93.4448242,-0.1751953,0.0063477,0.0603027
1620022034,-4.7089844,4.3378906,4.9589844,-309.5703125,-10.7421875,-50.5371094,-0.1751953,0.0063477,0.0603027
1620022034,-4.6757812,3.9414062,4.9765625,-304.9926758,63.0493164,-38.2690429,-0.1751953,0.0063477,0.0603027
1620022034,-4.6972656,3.625,4.9335938,-307.6782226,129.5776367,-55.6640625,-0.1751953,0.0063477,0.0603027
1620022034,-4.9296875,3.5625,5.0390625,-278.8696289,174.1333007,-116.7602539,-0.1751953,0.0063477,0.0603027
1620022034,-4.7890625,4.3085937,5.2324218,-251.7700195,134.765625,-134.0332031,-0.1751953,0.0063477,0.0603027
1620022034,-4.7109375,4.8046875,5.2636718,-242.3706054,22.5219726,-69.152832,-0.1751953,0.0063477,0.0603027
1620022034,-4.546875,4.6660156,5.0507812,-245.727539,-106.3842773,-18.7988281,-0.1751953,0.0063477,0.0603027
1620022034,-4.40625,4.4414062,4.8046875,-224.9145508,-140.7470703,-39.9169922,-0.1751953,0.0063477,0.0603027
1620022034,-4.2402343,4.09375,4.765625,-248.9624023,-107.8491211,-73.1811523,-0.1751953,0.0063477,0.0603027
1620022034,-4.0644531,3.8066406,4.6132812,-276.9165039,-44.4335937,-168.5180664,-0.1751953,0.0063477,0.0603027
1620022034,-4.1171875,3.7148437,4.6875,-320.1904296,-5.9204102,-270.6909179,-0.1751953,0.0063477,0.0603027
